id,c_claveunidad,nombre,descripcion,nota,fecha_de_inicio_de_vigencia,fecha_de_fin_de_vigencia,simbolo
catalogos_clave_unidad1312,KAT,Katal, Una unidad de actividad catalítica que define la actividad catalítica de las enzimas y otros catalizadores.,,2017-01-01,,kat
catalogos_clave_unidad1313,KB,Kilocaracter,Unidad de información igual a 10³ (1000) caracteres.,,2017-01-01,,
catalogos_clave_unidad1314,KBA,Kilobar,,,2017-01-01,,kbar
catalogos_clave_unidad1315,KCC,Kilogramo de cloruro de colina,Unidad de masa igual a mil gramos de cloruro de colina.,,2017-01-01,,kg C₅ H₁₄ClNO
catalogos_clave_unidad1316,KD,Kilogram decimal,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",2017-07-26,,
catalogos_clave_unidad1317,KDW,Kilogramo de peso neto drenado,"Unidad de masa que define el número neto de kilogramos de un producto, sin tener en cuenta el contenido líquido del producto.",,2017-01-01,,kg/net eda
catalogos_clave_unidad1318,KEL,Kelvin,"Unidad de temperatura termodinámica, es la fracción 1/273,16 de la temperatura termodinámica del punto triple del agua. ",,2017-01-01,,K
catalogos_clave_unidad1319,KF,Kilopacket,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",2017-07-26,,
catalogos_clave_unidad1320,KGM,Kilogramo,Una unidad de masa igual a mil gramos.,,2017-01-01,,kg
catalogos_clave_unidad1321,KGS,Kilogramo por segundo,,,2017-01-01,,kg/s
catalogos_clave_unidad1322,KHY,Kilogramo de peróxido de hidrógeno,Unidad de masa igual a mil gramos de peróxido de hidrógeno.,,2017-01-01,,kg H₂O₂
catalogos_clave_unidad1323,KHZ,Kilohertz,Medida de frecuencia que es igual a 1000 hertz.,,2017-01-01,,kHz
catalogos_clave_unidad1324,KI,Kilogramo por milímetro de ancho,,,2017-01-01,,
catalogos_clave_unidad1325,KIC,"Kilogramo, incluyendo el contenedor","Unidad de masa que define el número de kilogramos de un producto, incluido su contenedor.",,2017-01-01,,
catalogos_clave_unidad1326,KIP,"Kilogramo, incluyendo el empaquetado interno","Unidad de masa que define el número de kilogramos de un producto, incluyendo sus materiales de embalaje internos.",,2017-01-01,,
catalogos_clave_unidad1327,KJ,Kilosegmento,Unidad de información igual a 10³ (1000) segmentos.,,2017-01-01,,
catalogos_clave_unidad1328,KJO,Kilojoule,,,2017-01-01,,kJ
catalogos_clave_unidad1329,KL,Kilogramo por metro,,,2017-01-01,,kg/m
catalogos_clave_unidad1330,KLK,Porcentaje de material seco láctico,Unidad de proporción que define el porcentaje de material láctico seco en un producto.,,2017-01-01,,
catalogos_clave_unidad1331,KLX,Kilolux,Una unidad de iluminancia igual a mil lux.,,2017-01-01,,klx
catalogos_clave_unidad1332,KMA,Kilogramo de metilamina,Unidad de masa igual a mil gramos de metilamina.,,2017-01-01,,kg met.am.
catalogos_clave_unidad1333,KMH,Kilómetro por hora,,,2017-01-01,,km/h
catalogos_clave_unidad1334,KMK,Kilómetro cuadrado,Es la unidad de superficie de área que se corresponde con un cuadrado de un kilómetro de lado.,,2017-01-01,,km²
catalogos_clave_unidad1335,KMQ,Kilogramo por metro cúbico,Unidad de peso expresada en kilogramos de una sustancia que llena un volumen de un metro cúbico.,,2017-01-01,,kg/m³
catalogos_clave_unidad1336,KMT,Kilómetro,"Es una unidad de longitud. Es el tercer múltiplo del metro, equivalente a 1000 metros. Su símbolo es km y no acepta plural ni lleva punto final —excepto cuando se encuentra como último elemento de una frase u oración— por no tratarse de una abreviatura.",,2017-01-01,,km
catalogos_clave_unidad1337,KNI,Kilogramo de nitrógeno,Unidad de masa igual a mil gramos de nitrógeno.,,2017-01-01,,kg N
catalogos_clave_unidad1338,KNM,Kolonewton por metro cuadrado,,,2017-01-01,,KN/m2
catalogos_clave_unidad1339,KNS,Kilogram sustancia nombrada,Unidad de masa igual a un kilogramo de una sustancia llamada.,,2017-01-01,,
catalogos_clave_unidad1340,KNT,Nudo,"El nudo es una medida de velocidad utilizada tanto para navegación marítima como aérea, equivalente a 1852 m/hora. También se utiliza en meteorología para medir la velocidad de los vientos.",,2017-01-01,,kn
catalogos_clave_unidad1341,KO,Miliequivalentes de potasa cáustica por gramo de producto,Unidad de conteo que define el número de miligramos de hidróxido de potasio por gramo de producto como una medida de la concentración de hidróxido de potasio en el producto.,,2017-01-01,,
catalogos_clave_unidad1342,KPA,Kilopascal,,,2017-01-01,,kPa
catalogos_clave_unidad1343,KPH,Kilogramo de hidróxido de potasio (potasa cáustica),Unidad de masa igual a mil gramos de hidróxido de potasio (potasa cáustica).,,2017-01-01,,kg KOH
catalogos_clave_unidad1344,KPO,Kilogramo de óxido de potasio,Unidad de masa igual a mil gramos de óxido de potasio.,,2017-01-01,,kg K₂O
catalogos_clave_unidad1345,KPP,Kilogramo de pentóxido de fósforo (anhídrido fosfórico),Unidad de masa igual a mil gramos de anhídrido fosfórico de pentóxido de fósforo.,,2017-01-01,,
catalogos_clave_unidad1346,KR,Kiloroentgen,,,2017-01-01,,kR
catalogos_clave_unidad1347,KS,Mil libras por pulgada cuadrada,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",2017-07-26,,
catalogos_clave_unidad1348,KSD,Kilogramo de sustancia 90% seco,Unidad de masa igual a mil gramos de una sustancia llamada 90% seca.,,2017-01-01,,kg 90 % sdt
catalogos_clave_unidad1349,KSH,Kilogramo de hidróxido de sodio (sodio cáustica),Unidad de masa igual a mil gramos de hidróxido sódico (sosa cáustica).,,2017-01-01,,kg NaOH
catalogos_clave_unidad1350,KT,Kit,"Unidad de conteo que define el número de kits (kit: bañera, barril o cubo).",,2017-01-01,,
catalogos_clave_unidad1351,KTN,Kilotonelada Métrica,,,2017-01-01,,kt
catalogos_clave_unidad1352,KUR,Kilogramo de uranio,Unidad de masa igual a mil gramos de uranio.,,2017-01-01,,kg U
catalogos_clave_unidad1353,KVA,Kilovoltio - amperio,,,2017-01-01,,kV·A
catalogos_clave_unidad1354,KVR,Kilovar,,,2017-01-01,,kvar
catalogos_clave_unidad1355,KVT,Kilovoltio,,,2017-01-01,,kV
catalogos_clave_unidad1356,KW,Kilogramo por milímetro,,,2017-01-01,,kg/mm
catalogos_clave_unidad1357,KWH,Kilowatt hora,,,2017-01-01,,kW·h
catalogos_clave_unidad1358,KWN,Kilowatt hora por metro cúbico normalizado,Kilowatt hora por metro cúbico normalizado (temperatura 0 ° C y presión 101325 milibares).,Añadido. Nueva unidad añadida en esta versión de la lista de códigos,2017-01-01,,
catalogos_clave_unidad1359,KWO,Kilogramo de trióxido de tungsteno,A unit of mass equal to one thousand grams of tungsten trioxide.,,2017-01-01,,kg WO₃
catalogos_clave_unidad1360,KWS,Kilowatt hora por metro cúbico estándar,Kilowatt hora por metro cúbico normalizado (temperatura 15 ° C y presión 101325 milibares).,Añadido. Nueva unidad añadida en esta versión de la lista de códigos,2017-01-01,,
catalogos_clave_unidad1361,KWT,Kilowatt,,,2017-01-01,,kW
catalogos_clave_unidad1362,KX,Mililitro por kilogramo,,,2017-01-01,,ml/kg
catalogos_clave_unidad1363,L10,"Cuarto (líquido, estados unidos) por minuto",,,2017-01-01,,qt (US liq.)/min
catalogos_clave_unidad1364,L11,"Cuarto (líquido, estados unidos) por segundo",,,2017-01-01,,qt (US liq.)/s
catalogos_clave_unidad1365,L12,Metro por segundo kelvin,,,2017-01-01,,(m/s)/K
catalogos_clave_unidad1366,L13,Metro por segundo bar,,,2017-01-01,,(m/s)/bar
catalogos_clave_unidad1367,L14,Metro cuadrado hora grado celsius por kilocaloría (tabla internacional),,,2017-01-01,,m²·h·°C/kcal
catalogos_clave_unidad1368,L15,Milipascal segundo por kelvin,,,2017-01-01,,mPa·s/K
catalogos_clave_unidad1369,L16,Milipascal segundo por bar,,,2017-01-01,,mPa·s/bar
catalogos_clave_unidad1370,L17,Miligramo por metro cúbico kelvin,,,2017-01-01,,(mg/m³)/K
catalogos_clave_unidad1371,L18,Miligramo por metro cúbico bar,,,2017-01-01,,(mg/m³)/bar
catalogos_clave_unidad1372,L19,Mililitro por litro,,,2017-01-01,,ml/l
catalogos_clave_unidad1373,L2,Litro por minuto,,,2017-01-01,,l/min
catalogos_clave_unidad1374,L20,Reciprocidad del milimetro cúbico,,,2017-01-01,,1/mm³
catalogos_clave_unidad1375,L21,Milimetro cúbico por metro cúbico,,,2017-01-01,,mm³/m³
catalogos_clave_unidad1376,L23,Mol por hora ,,,2017-01-01,,mol/h
catalogos_clave_unidad1377,L24,Mol por kilogramo kelvin,,,2017-01-01,,(mol/kg)/K
catalogos_clave_unidad1378,L25,Mol por kilogramo bar,,,2017-01-01,,(mol/kg)/bar
catalogos_clave_unidad1379,L26,Mol por litreo kelvin,,,2017-01-01,,(mol/l)/K
catalogos_clave_unidad1380,L27,Mol por litro bar,,,2017-01-01,,(mol/l)/bar
catalogos_clave_unidad1381,L28,Mol por metro cúbico kelvin,,,2017-01-01,,(mol/m³)/K
catalogos_clave_unidad1382,L29,Mol por metro cúbico bar,,,2017-01-01,,(mol/m³)/bar
catalogos_clave_unidad1383,L30,Mol por minuto,,,2017-01-01,,mol/min
catalogos_clave_unidad1384,L31,Milliroentgen aequivalent men,,,2017-01-01,,mrem
catalogos_clave_unidad1385,L32,Nanogramo por kilogramo,,,2017-01-01,,ng/kg
catalogos_clave_unidad1386,L33,Onza (avoirdupois) por día,,,2017-01-01,,oz/d
catalogos_clave_unidad1387,L34,Onza (avoirdupois) por hora,,,2017-01-01,,oz/h
catalogos_clave_unidad1388,L35,Onza (avoirdupois) por minuto,,,2017-01-01,,oz/min
catalogos_clave_unidad1389,L36,Onza (avoirdupois) por segundo,,,2017-01-01,,oz/s
catalogos_clave_unidad1390,L37,Onza (avoirdupois) por galón (UK),,,2017-01-01,,oz/gal (UK)
catalogos_clave_unidad1391,L38,Onza (avoirdupois) por galón (EUA),,,2017-01-01,,oz/gal (US)
catalogos_clave_unidad1392,L39,Onza (avoirdupois) por pulgada cúbica,,,2017-01-01,,oz/in³
catalogos_clave_unidad1393,L40,Onza fuerza,,,2017-01-01,,ozf
catalogos_clave_unidad1394,L41,Onza (avoirdupois) fuerza pulgada,,,2017-01-01,,ozf·in
catalogos_clave_unidad1395,L42,Picosiemens por metro,,,2017-01-01,,pS/m
catalogos_clave_unidad1396,L43,Peck (UK),"Un peck es una unidad tradicional de medida de volúmenes. Aunque puede ser utilizado para medir seco y líquido, se utiliza generalmente para las materias secas. Es igual a 1/4 bushel, 2 galones, o 8 cuartos de galón.",,2017-01-01,,pk (UK)
catalogos_clave_unidad1397,L44,Peck (UK) por día,,,2017-01-01,,pk (UK)/d
catalogos_clave_unidad1398,L45,Peck (UK) por hora,,,2017-01-01,,pk (UK)/h
catalogos_clave_unidad1399,L46,Peck (UK) por minuto,,,2017-01-01,,pk (UK)/min
catalogos_clave_unidad1400,L47,Peck (UK) por segundo,,,2017-01-01,,pk (UK)/s
catalogos_clave_unidad1401,L48,"Peck (seco, estados unidos) por día",,,2017-01-01,,pk (US dry)/d
catalogos_clave_unidad1402,L49,"Peck (seco, estados unidos) por hora",,,2017-01-01,,pk (US dry)/h
catalogos_clave_unidad1403,L50,"Peck (seco, estados unidos) por minuto",,,2017-01-01,,pk (US dry)/min
catalogos_clave_unidad1404,L51,"Peck (seco, estados unidos) por segundo",,,2017-01-01,,pk (US dry)/s
catalogos_clave_unidad1405,L52,Libra.fuerza por pulgada cuadrada por libra fuerza por pulgada cuadrada,,,2017-01-01,,psi/psi
catalogos_clave_unidad1406,L53,Pinta (UK) por día,,,2017-01-01,,pt (UK)/d
catalogos_clave_unidad1407,L54,Pinta (UK) por hora,,,2017-01-01,,pt (UK)/h
catalogos_clave_unidad1408,L55,Pinta (UK) por minuto,,,2017-01-01,,pt (UK)/min
catalogos_clave_unidad1409,L56,Pinta (UK) por segundo,,,2017-01-01,,pt (UK)/s
catalogos_clave_unidad1410,L57,"Pinta (líquido, estados unidos) por día",,,2017-01-01,,pt (US liq.)/d
catalogos_clave_unidad1411,L58,"Pinta (líquido, estados unidos) por hora",,,2017-01-01,,pt (US liq.)/h
catalogos_clave_unidad1412,L59,"Pinta (líquido, estados unidos) por minuto",,,2017-01-01,,pt (US liq.)/min
catalogos_clave_unidad1413,L60,"Pinta (líquido, estados unidos) por segundo",,,2017-01-01,,pt (US liq.)/s
catalogos_clave_unidad1414,L61,Pinta (US seco),Utilice pinta seca (código común PTD),"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",2017-07-26,,Pt (US seco)
catalogos_clave_unidad1415,L62,Cuarto de galón (seco de los EUA),Utilice cuarto seco (EUA) (código común QTD),"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",2017-07-26,,Qt (US seco)
catalogos_clave_unidad1416,L63,Slug por día,,,2017-01-01,,slug/d
catalogos_clave_unidad1417,L64,Slug por pie segundo,,,2017-01-01,,slug/(ft·s)
catalogos_clave_unidad1418,L65,Slug por pie cúbico,,,2017-01-01,,slug/ft³
catalogos_clave_unidad1419,L66,Slug por hora,,,2017-01-01,,slug/h
catalogos_clave_unidad1420,L67,Slug por minuto,,,2017-01-01,,slug/min
catalogos_clave_unidad1421,L68,Slug por segundo,,,2017-01-01,,slug/s
catalogos_clave_unidad1422,L69,Tonelada por kelvin,,,2017-01-01,,t/K
catalogos_clave_unidad1423,L70,Tonelada por bar,,,2017-01-01,,t/bar
catalogos_clave_unidad1424,L71,Tonelada por día,,,2017-01-01,,t/d
catalogos_clave_unidad1425,L72,Tonelada por día kelvin,,,2017-01-01,,(t/d)/K
catalogos_clave_unidad1426,L73,Tonelada por día bar,,,2017-01-01,,(t/d)/bar
catalogos_clave_unidad1427,L74,Tonelada por hora kelvin,,,2017-01-01,,(t/h)/K
catalogos_clave_unidad1428,L75,Tonelada por hora bar,,,2017-01-01,,(t/h)/bar
catalogos_clave_unidad1429,L76,Tonelada por metro cúbico kelvin,,,2017-01-01,,(t/m³)/K
catalogos_clave_unidad1430,L77,Tonelada por metro cúbico bar,,,2017-01-01,,(t/m³)/bar
catalogos_clave_unidad1431,L78,Tonelada por minuto,,,2017-01-01,,t/min
catalogos_clave_unidad1432,L79,Tonelada por minuto kelvin,,,2017-01-01,,(t/min)/K
catalogos_clave_unidad1433,L80,Tonelada por minuto bar,,,2017-01-01,,(t/min)/bar
catalogos_clave_unidad1434,L81,Tonelada por segundo,,,2017-01-01,,t/s
catalogos_clave_unidad1435,L82,Tonelada por segundo kelvin,,,2017-01-01,,(t/s)/K
catalogos_clave_unidad1436,L83,Tonelada por segundo bar,,,2017-01-01,,(t/s)/bar
catalogos_clave_unidad1437,L84,Tonelada (flota UK),,,2017-01-01,,British shipping ton
catalogos_clave_unidad1438,L85,Tonelada larga por día,,,2017-01-01,,ton (UK)/d
catalogos_clave_unidad1439,L86,Tonelada (flota estados unidos),,,2017-01-01,,(US) shipping ton
catalogos_clave_unidad1440,L87,Tonelada corta por grado fahrenheit,,,2017-01-01,,ton (US)/°F
catalogos_clave_unidad1441,L88,Tonelada corta por día,,,2017-01-01,,ton (US)/d
catalogos_clave_unidad1442,L89,Tonelada corta por hora grados fahrenheit,,,2017-01-01,,ton (US)/(h·°F)
catalogos_clave_unidad1443,L90,Tonelada corta por hora libra-fuerza por pulgada cuadrada,,,2017-01-01,,(ton (US)/h)/psi
catalogos_clave_unidad1444,L91,Tonelada corta por psi,,,2017-01-01,,ton (US)/psi
catalogos_clave_unidad1445,L92,Tonelada larga (UK) por yarda cúbica,,,2017-01-01,,ton.l/yd³ (UK)
catalogos_clave_unidad1446,L93,Tonelada corta (estados unidos) por yarda cúbica,,,2017-01-01,,ton.s/yd³ (US)
catalogos_clave_unidad1447,L94,Tonelada fuerza,,,2017-01-01,,ton.sh-force
catalogos_clave_unidad1448,L95,Año común,"Es un año civil de 365 días, uno menos que el año bisiesto, por lo que tiene exactamente 52 semanas y un día. El reparto de los años civiles entre años comunes y años bisiestos se hace de acuerdo con el calendario gregoriano: en cada período de 400 años hay 303 comunes y 97 bisiestos.",,2017-01-01,,y (365 days)
catalogos_clave_unidad1449,L96,Año sideral,"Es el tiempo que trascurre entre dos pasos consecutivos de la Tierra por un mismo punto de su órbita, tomando como referencia a las estrellas.",,2017-01-01,,y (sidereal)
catalogos_clave_unidad1450,L98,Yarda por grado fahrenheit,,,2017-01-01,,yd/°F
catalogos_clave_unidad1451,L99,Yarda por psi (libra por pulgada cuadrada),,,2017-01-01,,yd/psi
catalogos_clave_unidad1452,LA,Libra por pulgada cúbica ,,,2017-01-01,,lb/in³
catalogos_clave_unidad1453,LAC,Porcentaje de exceso de lactosa,Unidad de proporción que define el porcentaje de lactosa en un producto que excede un nivel de porcentaje definido.,,2017-01-01,,
catalogos_clave_unidad1454,LBR,Libra,"Unidad monetaria de Irlanda (hasta su sustitución por el euro), Reino Unido, Chipre, Egipto, Líbano, Malta, Siria y otros países.",,2017-01-01,,lb
catalogos_clave_unidad1455,LBT,Troy pound,,,2017-01-01,,
catalogos_clave_unidad1456,LC,Centímetro lineal,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",2017-07-26,,
catalogos_clave_unidad1457,LD,Litro por día,,,2017-01-01,,l/d
catalogos_clave_unidad1458,LE,Lite,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",2017-07-26,,
catalogos_clave_unidad1459,LEF,Hoja,Unidad de conteo que define el número de hojas.,,2017-01-01,,
catalogos_clave_unidad1460,LF,Pie lineal,Unidad de conteo que define el número de pies (12 pulgadas) de longitud de un objeto de ancho uniforme.,,2017-01-01,,
catalogos_clave_unidad1461,LH,Hora de trabajo,Unidad de tiempo que define el número de horas de trabajo.,,2017-01-01,,
catalogos_clave_unidad1462,LI,Pulgada lineal,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",2017-07-26,,
catalogos_clave_unidad1463,LJ,Spray grande,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",2017-07-26,,
catalogos_clave_unidad1464,LK,Enlazar,Unidad de distancia igual a 0.01 cadena.,,2017-01-01,,
catalogos_clave_unidad1465,LM,Metro lineal,Unidad de conteo que define el número de metros de longitud de un objeto de ancho uniforme.,,2017-01-01,,
